"S"	"theta_W"	"theta_pi"	"TajD"	"population"	"positions"
NA	NA	NA	NA	"Myanmar"	960001.5
NA	NA	NA	NA	"Myanmar"	962501.5
NA	NA	NA	NA	"Myanmar"	965001.5
NA	NA	NA	NA	"Myanmar"	967501.5
NA	NA	NA	NA	"Myanmar"	970001.5
NA	NA	NA	NA	"Myanmar"	972501.5
NA	NA	NA	NA	"Myanmar"	975001.5
NA	NA	NA	NA	"Myanmar"	977501.5
NA	NA	NA	NA	"Myanmar"	980001.5
NA	NA	NA	NA	"Myanmar"	982501.5
NA	NA	NA	NA	"Myanmar"	985001.5
NA	NA	NA	NA	"Myanmar"	987501.5
NA	NA	NA	NA	"Myanmar"	990001.5
NA	NA	NA	NA	"Myanmar"	992501.5
NA	NA	NA	NA	"Myanmar"	995001.5
NA	NA	NA	NA	"Tanzania"	5001.5
NA	NA	NA	NA	"Tanzania"	7501.5
NA	NA	NA	NA	"Tanzania"	10001.5
NA	NA	NA	NA	"Tanzania"	12501.5
NA	NA	NA	NA	"Tanzania"	15001.5
NA	NA	NA	NA	"Tanzania"	17501.5
NA	NA	NA	NA	"Tanzania"	20001.5
NA	NA	NA	NA	"Tanzania"	22501.5
NA	NA	NA	NA	"Tanzania"	25001.5
NA	NA	NA	NA	"Tanzania"	27501.5
NA	NA	NA	NA	"Tanzania"	30001.5
NA	NA	NA	NA	"Tanzania"	32501.5
NA	NA	NA	NA	"Tanzania"	35001.5
NA	NA	NA	NA	"Tanzania"	37501.5
NA	NA	NA	NA	"Tanzania"	40001.5
NA	NA	NA	NA	"Tanzania"	42501.5
NA	NA	NA	NA	"Tanzania"	45001.5
NA	NA	NA	NA	"Tanzania"	47501.5
NA	NA	NA	NA	"Tanzania"	50001.5
NA	NA	NA	NA	"Tanzania"	52501.5
NA	NA	NA	NA	"Tanzania"	55001.5
NA	NA	NA	NA	"Tanzania"	57501.5
NA	NA	NA	NA	"Tanzania"	60001.5
NA	NA	NA	NA	"Tanzania"	62501.5
NA	NA	NA	NA	"Tanzania"	65001.5
NA	NA	NA	NA	"Tanzania"	67501.5
NA	NA	NA	NA	"Tanzania"	70001.5
NA	NA	NA	NA	"Tanzania"	72501.5
NA	NA	NA	NA	"Tanzania"	75001.5
NA	NA	NA	NA	"Tanzania"	77501.5
NA	NA	NA	NA	"Tanzania"	80001.5
NA	NA	NA	NA	"Tanzania"	82501.5
NA	NA	NA	NA	"Tanzania"	85001.5
NA	NA	NA	NA	"Tanzania"	87501.5
NA	NA	NA	NA	"Tanzania"	90001.5
NA	NA	NA	NA	"Tanzania"	92501.5
NA	NA	NA	NA	"Tanzania"	95001.5
NA	NA	NA	NA	"Tanzania"	97501.5
NA	NA	NA	NA	"Tanzania"	100001.5
12	1.72542885130852	0.57299931857293	-1.45608440405709	"Tanzania"	102501.5
36	5.17628655392555	3.92020373514431	-0.642178434109662	"Tanzania"	105001.5
54	7.76442983088832	4.0419366388321	-1.322006794106	"Tanzania"	107501.5
76	10.9277160582873	4.16727302126283	-1.74986529032239	"Tanzania"	110001.5
93	13.372073597641	3.9074414145964	-2.02586432290837	"Tanzania"	112501.5
99	14.2347880232953	0.944273125209337	-2.68109286366578	"Tanzania"	115001.5
119	17.1105027754761	1.44399015973113	-2.6519324420023	"Tanzania"	117501.5
132	18.9797173643937	1.57861242969174	-2.66675287311381	"Tanzania"	120001.5
134	19.2672888396118	1.56988092350692	-2.67323863490122	"Tanzania"	122501.5
139	19.986217527657	2.27335620156382	-2.58290595659428	"Tanzania"	125001.5
150	21.5678606413564	2.00364967718836	-2.65090021294313	"Tanzania"	127501.5
166	23.8684324431011	2.65668780245545	-2.60582905503868	"Tanzania"	130001.5
173	24.8749326063644	2.95500271415867	-2.58717194358437	"Tanzania"	132501.5
187	26.887932932891	2.2563320744257	-2.69569923382001	"Tanzania"	135001.5
184	26.4565757200639	2.38237298314912	-2.67642476929142	"Tanzania"	137501.5
178	25.5938612944096	1.73678435720638	-2.73904834955239	"Tanzania"	140001.5
189	27.1755044081091	1.74595474862271	-2.75439878175725	"Tanzania"	142501.5
168	24.1560039183192	1.57959414665696	-2.74148736091219	"Tanzania"	145001.5
175	25.1625040815825	1.5165101694328	-2.75995700331865	"Tanzania"	147501.5
202	29.0447189970267	1.92105840638463	-2.75377251519967	"Tanzania"	150001.5
199	28.6133617841996	1.70007969231835	-2.77251090500501	"Tanzania"	152501.5
221	31.7766480115985	2.09893397087188	-2.76025796886125	"Tanzania"	155001.5
200	28.7571475218086	1.87029786447686	-2.75630521327224	"Tanzania"	157501.5
159	22.8619322798378	1.47332617257429	-2.73943584279894	"Tanzania"	160001.5
136	19.5548603148298	1.20437037293695	-2.73267165808063	"Tanzania"	162501.5
117	16.822931300258	0.818740399385561	-2.75338333471298	"Tanzania"	165001.5
116	16.679145562649	0.902082394927411	-2.73667941303024	"Tanzania"	167501.5
119	17.1105027754761	0.907834101382488	-2.74268969474799	"Tanzania"	170001.5
129	18.5483601515665	1.15938463670697	-2.72439802245139	"Tanzania"	172501.5
142	20.4175747404841	1.44177263435085	-2.71074054192856	"Tanzania"	175001.5
145	20.8489319533112	1.45274476513865	-2.7155160470598	"Tanzania"	177501.5
144	20.7051462157022	1.52103761708419	-2.70380470265839	"Tanzania"	180001.5
137	19.6986460524389	1.4445676402989	-2.69922051866358	"Tanzania"	182501.5
127	18.2607886763485	1.16938660014091	-2.71824078061133	"Tanzania"	185001.5
108	15.5288596617766	0.983795895268124	-2.70109260384782	"Tanzania"	187501.5
96	13.8034308104681	0.790270607394061	-2.70289960586095	"Tanzania"	190001.5
127	18.2607886763485	1.00078537357218	-2.74505535835496	"Tanzania"	192501.5
139	19.986217527657	1.74477668826444	-2.65998391414728	"Tanzania"	195001.5
177	25.4500755568006	2.55294919325965	-2.64324707954204	"Tanzania"	197501.5
183	26.3127899824549	2.62556159985217	-2.64737956165472	"Tanzania"	200001.5
145	20.8489319533112	2.24989894090064	-2.60391241407453	"Tanzania"	202501.5
125	17.9732172011304	1.47211346338196	-2.66462600180661	"Tanzania"	205001.5
111	15.9602168746038	0.872665534804754	-2.72956937555731	"Tanzania"	207501.5
127	18.2607886763485	1.2125474977767	-2.71137641035321	"Tanzania"	210001.5
154	22.1430035917926	2.14236050956885	-2.64202401965771	"Tanzania"	212501.5
174	25.0187183439735	2.23103842555698	-2.67459972333758	"Tanzania"	215001.5
187	26.887932932891	2.92723744845986	-2.62227489111725	"Tanzania"	217501.5
169	24.2997896559283	2.71356963838167	-2.60621751069369	"Tanzania"	220001.5
153	21.9992178541836	2.40275804719171	-2.60497620289601	"Tanzania"	222501.5
129	18.5483601515665	2.24715013339801	-2.55397359661081	"Tanzania"	225001.5
111	15.9602168746038	2.01776330226488	-2.5224036315818	"Tanzania"	227501.5
109	15.6726453993857	2.0040308143631	-2.51612606432584	"Tanzania"	230001.5
97	13.9472165480772	1.37144705080674	-2.58651285137749	"Tanzania"	232501.5
124	17.8294314635213	1.84562789462135	-2.6010466220095	"Tanzania"	235001.5
152	21.8554321165745	1.98202880473072	-2.65857585539398	"Tanzania"	237501.5
159	22.8619322798378	1.9692433849601	-2.67591915639789	"Tanzania"	240001.5
172	24.7311468687554	2.61752307034868	-2.62474522449895	"Tanzania"	242501.5
143	20.5613604780931	2.14264924985274	-2.61342543155525	"Tanzania"	245001.5
113	16.2477883498219	2.76869593338184	-2.39735426502001	"Tanzania"	247501.5
100	14.3785737609043	2.72867653003476	-2.32781036688129	"Tanzania"	250001.5
109	15.6726453993857	2.50732822840511	-2.42347880050098	"Tanzania"	252501.5
139	19.986217527657	2.78440340482543	-2.50838457684065	"Tanzania"	255001.5
140	20.130003265266	1.46129147754178	-2.70356228921285	"Tanzania"	257501.5
161	23.1495037550559	1.49061594077359	-2.74071056442974	"Tanzania"	260001.5
150	21.5678606413564	1.19822597969578	-2.76003305019902	"Tanzania"	262501.5
111	15.9602168746038	0.943568598916646	-2.7167419240992	"Tanzania"	265001.5
83	11.9342162215506	0.77444763983692	-2.65937433465289	"Tanzania"	267501.5
75	10.7839303206782	1.22749269487082	-2.50441995051277	"Tanzania"	270001.5
83	11.9342162215506	1.83055565180232	-2.40770365518699	"Tanzania"	272501.5
123	17.6856457259123	4.14992550500676	-2.21983204470079	"Tanzania"	275001.5
138	19.8424317900479	4.37338738551448	-2.27144417846083	"Tanzania"	277501.5
159	22.8619322798378	4.33300994421538	-2.37316979517447	"Tanzania"	280001.5
152	21.8554321165745	4.28651120889782	-2.35029240827812	"Tanzania"	282501.5
136	19.5548603148298	2.06308397722417	-2.60479592635497	"Tanzania"	285001.5
157	22.5743608046197	5.60794844253491	-2.19980738631737	"Tanzania"	287501.5
128	18.4045744139575	5.4737650578058	-2.04111217079034	"Tanzania"	290001.5
163	23.437075230274	6.37903514546735	-2.13288450703742	"Tanzania"	292501.5
156	22.4305750670107	6.95466777542936	-2.01898634583629	"Tanzania"	295001.5
170	24.4435753935373	3.8254391739718	-2.47514386330003	"Tanzania"	297501.5
171	24.5873611311463	3.56851806936697	-2.50894396731398	"Tanzania"	300001.5
134	19.2672888396118	2.41274846101429	-2.54592134210614	"Tanzania"	302501.5
148	21.2802891661384	2.6042063684557	-2.56355780636294	"Tanzania"	305001.5
135	19.4110745772208	3.84995899887969	-2.33379990135306	"Tanzania"	307501.5
146	20.9927176909203	4.05544968411813	-2.35559655491266	"Tanzania"	310001.5
164	23.580860967883	4.14985620733862	-2.41525032942506	"Tanzania"	312501.5
163	23.437075230274	4.50640425949667	-2.36703247387472	"Tanzania"	315001.5
165	23.7246467054921	5.34027464975804	-2.27174471259557	"Tanzania"	317501.5
186	26.744147195282	6.53661804280286	-2.22307893381078	"Tanzania"	320001.5
179	25.7376470320187	6.56800988646732	-2.18894560103352	"Tanzania"	322501.5
166	23.8684324431011	5.36033632468267	-2.27369013892463	"Tanzania"	325001.5
149	21.4240749037474	2.87972234734301	-2.52898780963024	"Tanzania"	327501.5
127	18.2607886763485	1.51614058186942	-2.66309253649589	"Tanzania"	330001.5
111	15.9602168746038	1.06057771156001	-2.69557318151538	"Tanzania"	332501.5
120	17.2542885130852	1.82664033355278	-2.59066280325179	"Tanzania"	335001.5
138	19.8424317900479	1.94687178776434	-2.62774897559741	"Tanzania"	337501.5
154	22.1430035917926	2.21177367381588	-2.6328547521263	"Tanzania"	340001.5
175	25.1625040815825	2.59358072600857	-2.63424148310268	"Tanzania"	342501.5
169	24.2997896559283	1.860850282388	-2.7091707890116	"Tanzania"	345001.5
153	21.9992178541836	1.67151750343601	-2.70218070992624	"Tanzania"	347501.5
134	19.2672888396118	1.54024462076851	-2.67771527407073	"Tanzania"	350001.5
111	15.9602168746038	1.04422346188051	-2.69853191604293	"Tanzania"	352501.5
109	15.6726453993857	1.08113601977293	-2.68601304393556	"Tanzania"	355001.5
114	16.3915740874309	1.22684591663491	-2.67455290575655	"Tanzania"	357501.5
116	16.679145562649	1.1876927341395	-2.68713762396842	"Tanzania"	360001.5
129	18.5483601515665	1.53130522157929	-2.66612778651546	"Tanzania"	362501.5
127	18.2607886763485	1.76884607832946	-2.62290189661161	"Tanzania"	365001.5
125	17.9732172011304	2.45459270295555	-2.50597360075455	"Tanzania"	367501.5
139	19.986217527657	5.20431262488017	-2.15551115770033	"Tanzania"	370001.5
131	18.8359316267846	5.52484898883153	-2.05490942097243	"Tanzania"	372501.5
150	21.5678606413564	6.16734231893097	-2.08673058040132	"Tanzania"	375001.5
147	21.1365034285293	5.71019715186584	-2.13137576189636	"Tanzania"	377501.5
130	18.6921458891756	2.86762990425372	-2.46097099131432	"Tanzania"	380001.5
127	18.2607886763485	2.25424159477034	-2.545703906556	"Tanzania"	382501.5
115	16.5353598250399	1.69283808599841	-2.59597093032114	"Tanzania"	385001.5
130	18.6921458891756	1.60064908815818	-2.65800722534093	"Tanzania"	387501.5
146	20.9927176909203	1.80399154568449	-2.66872421117307	"Tanzania"	390001.5
147	21.1365034285293	1.81372786805724	-2.66973147969037	"Tanzania"	392501.5
143	20.5613604780931	1.65369645311435	-2.68280279775593	"Tanzania"	395001.5
133	19.1235031020027	1.51348417125764	-2.67926374679209	"Tanzania"	397501.5
119	17.1105027754761	2.67743090445007	-2.44314305750838	"Tanzania"	400001.5
114	16.3915740874309	2.69372740607279	-2.41584387346859	"Tanzania"	402501.5
98	14.0910022856862	2.43994779575667	-2.37312097727981	"Tanzania"	405001.5
82	11.7904304839415	2.28473256874906	-2.29117716393035	"Tanzania"	407501.5
90	12.9407163848139	1.35101578831872	-2.55884843613077	"Tanzania"	410001.5
103	14.8099309737314	2.60807548825982	-2.37055767322966	"Tanzania"	412501.5
116	16.679145562649	2.67644918748484	-2.4288988697989	"Tanzania"	415001.5
126	18.1170029387394	2.93585345853112	-2.43281338518733	"Tanzania"	417501.5
113	16.2477883498219	2.41934328909832	-2.45948916445491	"Tanzania"	420001.5
106	15.2412881865586	1.14955591744338	-2.66392782806738	"Tanzania"	422501.5
116	16.679145562649	1.54536109859903	-2.62509669535559	"Tanzania"	425001.5
117	16.822931300258	1.53865077440144	-2.62952894923776	"Tanzania"	427501.5
115	16.5353598250399	1.76044951087396	-2.58414562889188	"Tanzania"	430001.5
108	15.5288596617766	1.80309067599875	-2.54894538001108	"Tanzania"	432501.5
84	12.0780019591596	2.07455274130026	-2.35710912194614	"Tanzania"	435001.5
81	11.6466447463325	1.78805308201379	-2.4037939357816	"Tanzania"	437501.5
73	10.4963588454601	1.38909485695806	-2.44775354223763	"Tanzania"	440001.5
88	12.6531449095958	1.57797720106718	-2.49768883469922	"Tanzania"	442501.5
75	10.7839303206782	0.691452132635737	-2.64489810052133	"Tanzania"	445001.5
74	10.6401445830692	0.711444509892242	-2.63483265673632	"Tanzania"	447501.5
104	14.9537167113405	1.25085755864315	-2.63781350719378	"Tanzania"	450001.5
89	12.7969306472048	0.974879595301618	-2.63784021427401	"Tanzania"	452501.5
105	15.0975024489495	1.12643359550951	-2.66506141521237	"Tanzania"	455001.5
99	14.2347880232953	1.05244678516568	-2.65927101327327	"Tanzania"	457501.5
80	11.5028590087234	0.732707344397861	-2.65687137871046	"Tanzania"	460001.5
90	12.9407163848139	1.34099072566208	-2.56106183376667	"Tanzania"	462501.5
108	15.5288596617766	2.02954390584757	-2.50689185903096	"Tanzania"	465001.5
138	19.8424317900479	4.63037778778744	-2.23370821120275	"Tanzania"	467501.5
139	19.986217527657	4.62558469907488	-2.23990180353054	"Tanzania"	470001.5
133	19.1235031020027	3.9912107457584	-2.30229180760052	"Tanzania"	472501.5
139	19.986217527657	3.70499982675583	-2.37414234809805	"Tanzania"	475001.5
125	17.9732172011304	1.68893431736022	-2.62961340541145	"Tanzania"	477501.5
121	17.3980742506942	1.81339292932793	-2.59631767826422	"Tanzania"	480001.5
122	17.5418599883032	1.96748784403405	-2.57422471849613	"Tanzania"	482501.5
111	15.9602168746038	1.81817446842914	-2.55851231192836	"Tanzania"	485001.5
92	13.228287860032	1.27054964600441	-2.58581738957769	"Tanzania"	487501.5
81	11.6466447463325	1.10793111811788	-2.56962624815153	"Tanzania"	490001.5
79	11.3590732711144	0.936962221221256	-2.60154187785318	"Tanzania"	492501.5
100	14.3785737609043	2.09373664576187	-2.45468012510031	"Tanzania"	495001.5
129	18.5483601515665	3.30301560352494	-2.38854707126259	"Tanzania"	497501.5
160	23.0057180174469	4.43822690366469	-2.36373134495304	"Tanzania"	500001.5
171	24.5873611311463	4.65190626335424	-2.37962380132891	"Tanzania"	502501.5
134	19.2672888396118	3.15835672129633	-2.43329531137123	"Tanzania"	505001.5
137	19.6986460524389	2.61431227839183	-2.52625102343903	"Tanzania"	507501.5
136	19.5548603148298	1.60733631313306	-2.6726637995748	"Tanzania"	510001.5
132	18.9797173643937	2.39813820264948	-2.54115896871367	"Tanzania"	512501.5
172	24.7311468687554	4.73294988623633	-2.37365763779694	"Tanzania"	515001.5
154	22.1430035917926	4.30330434380883	-2.35656992242083	"Tanzania"	517501.5
140	20.130003265266	4.44039823059954	-2.27213452040438	"Tanzania"	520001.5
143	20.5613604780931	3.7373502881628	-2.38715377782211	"Tanzania"	522501.5
126	18.1170029387394	1.78249771895176	-2.61764123928292	"Tanzania"	525001.5
133	19.1235031020027	2.19360613515355	-2.57578707658352	"Tanzania"	527501.5
120	17.2542885130852	1.72451866994676	-2.60781141801352	"Tanzania"	530001.5
109	15.6726453993857	1.44951087395909	-2.61820239887753	"Tanzania"	532501.5
98	14.0910022856862	1.3006594828084	-2.60517456495843	"Tanzania"	535001.5
87	12.5093591719867	0.704514743078895	-2.69110584545952	"Tanzania"	537501.5
98	14.0910022856862	1.34121016827784	-2.59691508231557	"Tanzania"	540001.5
112	16.1040026122128	1.4963329983946	-2.62022505659851	"Tanzania"	542501.5
128	18.4045744139575	1.9592067726921	-2.59588082394389	"Tanzania"	545001.5
133	19.1235031020027	2.46514904773454	-2.53447337418276	"Tanzania"	547501.5
132	18.9797173643937	2.07528036681566	-2.5906375543867	"Tanzania"	550001.5
119	17.1105027754761	2.5963295335112	-2.45687140675615	"Tanzania"	552501.5
115	16.5353598250399	2.61121698254854	-2.4353456026052	"Tanzania"	555001.5
123	17.6856457259123	2.27016850882968	-2.52810857142152	"Tanzania"	557501.5
117	16.822931300258	2.07720915191204	-2.53687461447055	"Tanzania"	560001.5
111	15.9602168746038	1.38437106591363	-2.63699399897293	"Tanzania"	562501.5
104	14.9537167113405	0.880403774412991	-2.7091262153625	"Tanzania"	565001.5
89	12.7969306472048	0.731702528209926	-2.69210002451738	"Tanzania"	567501.5
90	12.9407163848139	0.754917247034637	-2.69045889555937	"Tanzania"	570001.5
86	12.3655734343777	0.83731217444533	-2.65685612171394	"Tanzania"	572501.5
77	11.0715017958963	0.689754339766467	-2.65451039538282	"Tanzania"	575001.5
78	11.2152875335054	0.681785107931118	-2.66094466877255	"Tanzania"	577501.5
97	13.9472165480772	1.78390677153714	-2.50168047841007	"Tanzania"	580001.5
98	14.0910022856862	1.667879375859	-2.53037813925928	"Tanzania"	582501.5
109	15.6726453993857	1.90250973054757	-2.53481412107643	"Tanzania"	585001.5
111	15.9602168746038	1.91329706755368	-2.54130317522711	"Tanzania"	587501.5
99	14.2347880232953	0.795121444163404	-2.71118120190719	"Tanzania"	590001.5
130	18.6921458891756	1.13599667371193	-2.73026827358316	"Tanzania"	592501.5
133	19.1235031020027	1.11739024981809	-2.73952717343639	"Tanzania"	595001.5
131	18.8359316267846	1.11098021551575	-2.7363040732272	"Tanzania"	597501.5
121	17.3980742506942	1.58406384625157	-2.63452257576925	"Tanzania"	600001.5
104	14.9537167113405	1.79855167873601	-2.53238186466631	"Tanzania"	602501.5
93	13.372073597641	1.64666273979881	-2.50977439682222	"Tanzania"	605001.5
87	12.5093591719867	2.07243916242218	-2.37926527668193	"Tanzania"	607501.5
91	13.0845021224229	2.10960581176443	-2.39793546202917	"Tanzania"	610001.5
75	10.7839303206782	1.61850478731391	-2.40194887043564	"Tanzania"	612501.5
84	12.0780019591596	2.06334961828534	-2.35974890977108	"Tanzania"	615001.5
83	11.9342162215506	1.59137475023965	-2.46470049578431	"Tanzania"	617501.5
85	12.2217876967687	1.38673873624153	-2.52476627784836	"Tanzania"	620001.5
95	13.6596450728591	1.58359031218599	-2.53327157225148	"Tanzania"	622501.5
83	11.9342162215506	1.93823267847037	-2.38204420543622	"Tanzania"	625001.5
83	11.9342162215506	2.72463416606031	-2.19464462653667	"Tanzania"	627501.5
76	10.9277160582873	2.33104651028493	-2.22515204581057	"Tanzania"	630001.5
77	11.0715017958963	2.18702285668087	-2.27167360806702	"Tanzania"	632501.5
70	10.065001632633	2.14558285113706	-2.21343338314184	"Tanzania"	635001.5
84	12.0780019591596	1.64347504706467	-2.45868380316071	"Tanzania"	637501.5
82	11.7904304839415	1.65360405622351	-2.44329931722251	"Tanzania"	640001.5
75	10.7839303206782	2.00023099222711	-2.30191130825489	"Tanzania"	642501.5
82	11.7904304839415	1.32772022221452	-2.52184774209746	"Tanzania"	645001.5
85	12.2217876967687	1.38530658443343	-2.52509999563801	"Tanzania"	647501.5
94	13.51585933525	1.47950521464953	-2.55037766911839	"Tanzania"	650001.5
101	14.5223594985133	1.22254946121063	-2.63248364917481	"Tanzania"	652501.5
104	14.9537167113405	1.10317267823938	-2.66624298807776	"Tanzania"	655001.5
87	12.5093591719867	1.11867225667856	-2.59669191967666	"Tanzania"	657501.5
99	14.2347880232953	1.30218403150734	-2.60889156942985	"Tanzania"	660001.5
110	15.8164311369947	1.50954575378539	-2.61078053795929	"Tanzania"	662501.5
126	18.1170029387394	1.81355462388691	-2.61266430034117	"Tanzania"	665001.5
159	22.8619322798378	1.87020546758602	-2.68860385493739	"Tanzania"	667501.5
156	22.4305750670107	1.89785523717127	-2.67869793985383	"Tanzania"	670001.5
161	23.1495037550559	1.68283612256448	-2.7163870678842	"Tanzania"	672501.5
160	23.0057180174469	1.64389083307347	-2.71946383018291	"Tanzania"	675001.5
146	20.9927176909203	1.45073513276278	-2.717854306354	"Tanzania"	677501.5
158	22.7181465422288	1.76449187484841	-2.70015243985865	"Tanzania"	680001.5
137	19.6986460524389	1.62593118741554	-2.6724023908643	"Tanzania"	682501.5
118	16.9667170378671	1.41734520633381	-2.65344495911218	"Tanzania"	685001.5
107	15.3850739241676	1.31241698716838	-2.6366337022827	"Tanzania"	687501.5
116	16.679145562649	2.55536306203296	-2.44990239264755	"Tanzania"	690001.5
133	19.1235031020027	2.72216254923022	-2.49537023864943	"Tanzania"	692501.5
140	20.130003265266	2.7823822228382	-2.51224479713179	"Tanzania"	695001.5
156	22.4305750670107	2.97787094464271	-2.53779912690606	"Tanzania"	697501.5
127	18.2607886763485	1.9677072866498	-2.59127472853448	"Tanzania"	700001.5
124	17.8294314635213	1.9085848261206	-2.59080163161642	"Tanzania"	702501.5
123	17.6856457259123	1.84927757180971	-2.59713387440304	"Tanzania"	705001.5
117	16.822931300258	1.74184308698012	-2.59457146024871	"Tanzania"	707501.5
126	18.1170029387394	1.55163253756511	-2.65463790440261	"Tanzania"	710001.5
122	17.5418599883032	1.5117517295543	-2.64955148994719	"Tanzania"	712501.5
135	19.4110745772208	1.85915248951873	-2.63237387002318	"Tanzania"	715001.5
122	17.5418599883032	2.04781539101209	-2.56094770449572	"Tanzania"	717501.5
112	16.1040026122128	1.98891237309865	-2.53186949721878	"Tanzania"	720001.5
115	16.5353598250399	2.23964288601689	-2.50033425952051	"Tanzania"	722501.5
103	14.8099309737314	1.90583601861797	-2.50698767481314	"Tanzania"	725001.5
120	17.2542885130852	1.9207003684326	-2.57486792442126	"Tanzania"	727501.5
128	18.4045744139575	1.47242530288856	-2.67271867339053	"Tanzania"	730001.5
158	22.7181465422288	2.20912881281545	-2.64285515535333	"Tanzania"	732501.5
172	24.7311468687554	2.35144312393888	-2.65632720649525	"Tanzania"	735001.5
174	25.0187183439735	2.39793030964508	-2.65501155163219	"Tanzania"	737501.5
189	27.1755044081091	2.74097686612845	-2.64662307416594	"Tanzania"	740001.5
157	22.5743608046197	1.74014529411085	-2.70129360232723	"Tanzania"	742501.5
144	20.7051462157022	3.19441460794844	-2.4679592603768	"Tanzania"	745001.5
138	19.8424317900479	2.82784149313376	-2.49838910976915	"Tanzania"	747501.5
112	16.1040026122128	2.37424205675479	-2.4627516626251	"Tanzania"	750001.5
127	18.2607886763485	2.59605234283866	-2.49134184131947	"Tanzania"	752501.5
131	18.8359316267846	1.12124782001086	-2.73471900326846	"Tanzania"	755001.5
160	23.0057180174469	2.12852407516487	-2.6577676765067	"Tanzania"	757501.5
174	25.0187183439735	2.18614508621785	-2.67986887374718	"Tanzania"	760001.5
178	25.5938612944096	2.66524606446993	-2.6324509858604	"Tanzania"	762501.5
181	26.0252185072368	2.75042444821732	-2.62919228436245	"Tanzania"	765001.5
162	23.293289492665	1.89652703186538	-2.69136699965675	"Tanzania"	767501.5
152	21.8554321165745	2.08671448205768	-2.6445714692413	"Tanzania"	770001.5
140	20.130003265266	1.43287943360706	-2.70767685969928	"Tanzania"	772501.5
152	21.8554321165745	1.89518727694813	-2.67019313027063	"Tanzania"	775001.5
143	20.5613604780931	1.88555490107758	-2.64990447186769	"Tanzania"	777501.5
168	24.1560039183192	2.70652437545477	-2.60464252995253	"Tanzania"	780001.5
175	25.1625040815825	3.87330076342931	-2.4848727446733	"Tanzania"	782501.5
161	23.1495037550559	4.1374865735768	-2.40577617776105	"Tanzania"	785001.5
149	21.4240749037474	5.08631024566023	-2.22806417917463	"Tanzania"	787501.5
118	16.9667170378671	5.34499844080247	-1.98320491410878	"Tanzania"	790001.5
102	14.6661452361224	4.14439324116743	-2.06320125553695	"Tanzania"	792501.5
103	14.8099309737314	4.28820900176709	-2.04414392433408	"Tanzania"	795001.5
122	17.5418599883032	3.84306388090041	-2.26421837276379	"Tanzania"	797501.5
133	19.1235031020027	3.14785812457411	-2.43060308952403	"Tanzania"	800001.5
151	21.7116463789655	4.38685423235508	-2.33245390006641	"Tanzania"	802501.5
153	21.9992178541836	3.36676945820773	-2.47682924116158	"Tanzania"	805001.5
127	18.2607886763485	2.79023595855999	-2.46045860419084	"Tanzania"	807501.5
115	16.5353598250399	4.56684337572041	-2.09330471787541	"Tanzania"	810001.5
91	13.0845021224229	3.64728641881201	-2.06196337149261	"Tanzania"	812501.5
93	13.372073597641	3.68663594470046	-2.07312679598858	"Tanzania"	815001.5
126	18.1170029387394	3.89109871452826	-2.27973318213971	"Tanzania"	817501.5
135	19.4110745772208	1.85624198745712	-2.63281037660846	"Tanzania"	820001.5
136	19.5548603148298	1.96410380790686	-2.61953560383834	"Tanzania"	822501.5
152	21.8554321165745	3.28856703971911	-2.48379295831368	"Tanzania"	825001.5
135	19.4110745772208	3.26186433826502	-2.42200021411464	"Tanzania"	827501.5
153	21.9992178541836	3.65815460309761	-2.43809513429781	"Tanzania"	830001.5
175	25.1625040815825	4.46896041948188	-2.41534743542115	"Tanzania"	832501.5
154	22.1430035917926	5.98835799175358	-2.13397946900492	"Tanzania"	835001.5
165	23.7246467054921	12.5250684314473	-1.38392449033504	"Tanzania"	837501.5
161	23.1495037550559	15.2009863368098	-1.00580352262482	"Tanzania"	840001.5
180	25.8814327696277	23.9500363812758	-0.21935315342538	"Tanzania"	842501.5
202	29.0447189970267	29.6592980146218	0.0623961062119972	"Tanzania"	845001.5
201	28.9009332594176	27.2874236281949	-0.164607658227172	"Tanzania"	847501.5
185	26.6003614576729	24.8554219650509	-0.192973101185796	"Tanzania"	850001.5
184	26.4565757200639	21.5738193409792	-0.542835426710078	"Tanzania"	852501.5
215	30.9139335859442	19.4738805539194	-1.09297378244269	"Tanzania"	855001.5
229	32.9269339124708	17.8988023053024	-1.35003881843811	"Tanzania"	857501.5
204	29.3322904722448	16.7660164235473	-1.26362747986968	"Tanzania"	860001.5
144	20.7051462157022	9.86453460841043	-1.52787378641091	"Tanzania"	862501.5
58	8.33957278132449	3.08838917570424	-1.74664508161071	"Tanzania"	865001.5
NA	NA	NA	NA	"Tanzania"	867501.5
NA	NA	NA	NA	"Tanzania"	870001.5
NA	NA	NA	NA	"Tanzania"	872501.5
NA	NA	NA	NA	"Tanzania"	875001.5
NA	NA	NA	NA	"Tanzania"	877501.5
NA	NA	NA	NA	"Tanzania"	880001.5
NA	NA	NA	NA	"Tanzania"	882501.5
NA	NA	NA	NA	"Tanzania"	885001.5
NA	NA	NA	NA	"Tanzania"	887501.5
NA	NA	NA	NA	"Tanzania"	890001.5
NA	NA	NA	NA	"Tanzania"	892501.5
NA	NA	NA	NA	"Tanzania"	895001.5
NA	NA	NA	NA	"Tanzania"	897501.5
NA	NA	NA	NA	"Tanzania"	900001.5
NA	NA	NA	NA	"Tanzania"	902501.5
NA	NA	NA	NA	"Tanzania"	905001.5
